vo2max,gender,age,age_low,age_high
28.77,0.0,18.0,10.0,19.0
28.14,0.0,26.0,20.0,29.0
50.11,1.0,17.0,10.0,19.0
42.53,1.0,33.0,30.0,39.0
39.38,0.0,18.0,10.0,19.0
57.95,1.0,23.0,20.0,29.0
58.18,0.0,12.0,10.0,19.0
27.8,0.0,14.0,10.0,19.0
29.85,0.0,25.0,20.0,29.0
49.88,1.0,27.0,20.0,29.0
37.16,1.0,15.0,10.0,19.0
50.3,1.0,14.0,10.0,19.0
51.65,1.0,13.0,10.0,19.0
51.4,1.0,25.0,20.0,29.0
48.47,1.0,13.0,10.0,19.0
30.59,0.0,28.0,20.0,29.0
53.99,1.0,20.0,20.0,29.0
43.1,0.0,28.0,20.0,29.0
37.48,1.0,33.0,30.0,39.0
34.27,0.0,17.0,10.0,19.0
32.06,0.0,19.0,10.0,19.0
39.73,1.0,18.0,10.0,19.0
33.0,1.0,34.0,30.0,39.0
25.82,0.0,49.0,40.0,49.0
34.43,0.0,15.0,10.0,19.0
46.54,1.0,14.0,10.0,19.0
49.15,1.0,18.0,10.0,19.0
38.74,1.0,19.0,10.0,19.0
32.77,0.0,30.0,30.0,39.0
57.08,1.0,22.0,20.0,29.0
50.94,1.0,12.0,10.0,19.0
46.6,0.0,13.0,10.0,19.0
47.4,1.0,44.0,40.0,49.0
28.5,0.0,34.0,30.0,39.0
35.17,0.0,12.0,10.0,19.0
49.36,1.0,13.0,10.0,19.0
33.63,0.0,16.0,10.0,19.0
45.56,1.0,14.0,10.0,19.0
50.52,1.0,17.0,10.0,19.0
45.23,1.0,24.0,20.0,29.0
36.54,0.0,15.0,10.0,19.0
39.77,1.0,13.0,10.0,19.0
37.82,1.0,21.0,20.0,29.0
39.5,1.0,45.0,40.0,49.0
41.06,1.0,14.0,10.0,19.0
40.76,1.0,14.0,10.0,19.0
58.34,0.0,12.0,10.0,19.0
35.15,0.0,23.0,20.0,29.0
37.31,1.0,45.0,40.0,49.0
64.4,0.0,38.0,30.0,39.0
49.1,1.0,19.0,10.0,19.0
48.13,1.0,12.0,10.0,19.0
33.14,0.0,24.0,20.0,29.0
29.91,0.0,18.0,10.0,19.0
48.26,0.0,39.0,30.0,39.0
40.37,1.0,12.0,10.0,19.0
26.9,0.0,49.0,40.0,49.0
36.87,1.0,23.0,20.0,29.0
42.5,0.0,33.0,30.0,39.0
35.95,1.0,13.0,10.0,19.0
37.6,1.0,18.0,10.0,19.0
53.68,1.0,14.0,10.0,19.0
47.88,1.0,18.0,10.0,19.0
45.63,1.0,16.0,10.0,19.0
48.32,1.0,16.0,10.0,19.0
31.14,0.0,29.0,20.0,29.0
29.7,0.0,18.0,10.0,19.0
42.35,0.0,14.0,10.0,19.0
42.31,0.0,22.0,20.0,29.0
43.27,0.0,16.0,10.0,19.0
42.09,1.0,39.0,30.0,39.0
44.25,0.0,17.0,10.0,19.0
49.71,1.0,15.0,10.0,19.0
43.91,1.0,16.0,10.0,19.0
44.22,1.0,18.0,10.0,19.0
47.36,1.0,20.0,20.0,29.0
24.12,0.0,28.0,20.0,29.0
37.89,1.0,24.0,20.0,29.0
33.08,0.0,41.0,40.0,49.0
47.26,1.0,30.0,30.0,39.0
30.41,0.0,19.0,10.0,19.0
40.34,0.0,17.0,10.0,19.0
32.81,0.0,13.0,10.0,19.0
41.23,1.0,35.0,30.0,39.0
43.4,1.0,15.0,10.0,19.0
51.67,1.0,37.0,30.0,39.0
30.94,0.0,17.0,10.0,19.0
70.1,1.0,14.0,10.0,19.0
53.72,1.0,14.0,10.0,19.0
38.05,1.0,12.0,10.0,19.0
38.05,0.0,12.0,10.0,19.0
38.05,0.0,12.0,10.0,19.0
46.9,0.0,29.0,20.0,29.0
88.31,1.0,17.0,10.0,19.0
44.42,1.0,17.0,10.0,19.0
52.58,1.0,14.0,10.0,19.0
25.77,0.0,19.0,10.0,19.0
40.53,0.0,18.0,10.0,19.0
30.38,0.0,18.0,10.0,19.0
54.89,1.0,12.0,10.0,19.0
40.81,1.0,21.0,20.0,29.0
25.06,0.0,12.0,10.0,19.0
49.36,1.0,13.0,10.0,19.0
57.73,1.0,15.0,10.0,19.0
43.89,1.0,13.0,10.0,19.0
52.61,1.0,12.0,10.0,19.0
42.16,0.0,15.0,10.0,19.0
36.51,0.0,45.0,40.0,49.0
40.02,1.0,12.0,10.0,19.0
32.68,0.0,12.0,10.0,19.0
31.75,0.0,19.0,10.0,19.0
40.43,1.0,30.0,30.0,39.0
38.05,1.0,43.0,40.0,49.0
42.46,0.0,22.0,20.0,29.0
47.33,0.0,19.0,10.0,19.0
34.7,0.0,35.0,30.0,39.0
46.13,1.0,16.0,10.0,19.0
33.06,0.0,15.0,10.0,19.0
56.56,1.0,23.0,20.0,29.0
44.27,0.0,13.0,10.0,19.0
42.93,1.0,21.0,20.0,29.0
41.74,0.0,14.0,10.0,19.0
36.42,0.0,13.0,10.0,19.0
42.39,0.0,36.0,30.0,39.0
57.6,0.0,17.0,10.0,19.0
35.13,0.0,46.0,40.0,49.0
43.31,1.0,12.0,10.0,19.0
66.42,0.0,14.0,10.0,19.0
45.67,1.0,34.0,30.0,39.0
39.8,0.0,16.0,10.0,19.0
35.75,1.0,23.0,20.0,29.0
40.03,1.0,49.0,40.0,49.0
35.48,0.0,19.0,10.0,19.0
58.85,1.0,15.0,10.0,19.0
37.6,0.0,38.0,30.0,39.0
37.36,1.0,18.0,10.0,19.0
36.68,0.0,14.0,10.0,19.0
51.99,1.0,18.0,10.0,19.0
37.36,0.0,15.0,10.0,19.0
62.6,0.0,18.0,10.0,19.0
40.28,0.0,15.0,10.0,19.0
31.74,0.0,33.0,30.0,39.0
41.71,1.0,12.0,10.0,19.0
45.89,0.0,19.0,10.0,19.0
33.56,1.0,21.0,20.0,29.0
32.32,1.0,39.0,30.0,39.0
49.85,0.0,17.0,10.0,19.0
33.56,1.0,37.0,30.0,39.0
32.12,1.0,13.0,10.0,19.0
44.2,0.0,19.0,10.0,19.0
35.93,1.0,27.0,20.0,29.0
47.23,0.0,15.0,10.0,19.0
35.62,0.0,13.0,10.0,19.0
34.5,1.0,30.0,30.0,39.0
37.7,0.0,14.0,10.0,19.0
42.31,0.0,19.0,10.0,19.0
54.18,1.0,32.0,30.0,39.0
35.13,0.0,30.0,30.0,39.0
30.93,0.0,14.0,10.0,19.0
61.87,1.0,16.0,10.0,19.0
33.0,1.0,14.0,10.0,19.0
48.95,1.0,38.0,30.0,39.0
62.24,1.0,15.0,10.0,19.0
48.6,0.0,14.0,10.0,19.0
31.31,0.0,12.0,10.0,19.0
44.6,0.0,35.0,30.0,39.0
45.58,1.0,16.0,10.0,19.0
51.03,0.0,14.0,10.0,19.0
51.29,1.0,43.0,40.0,49.0
53.99,1.0,22.0,20.0,29.0
44.56,1.0,18.0,10.0,19.0
45.6,0.0,23.0,20.0,29.0
43.97,1.0,28.0,20.0,29.0
44.2,1.0,19.0,10.0,19.0
49.1,1.0,14.0,10.0,19.0
94.58,1.0,18.0,10.0,19.0
35.47,0.0,30.0,30.0,39.0
22.58,0.0,38.0,30.0,39.0
32.81,0.0,38.0,30.0,39.0
37.67,1.0,40.0,40.0,49.0
31.98,1.0,18.0,10.0,19.0
26.32,0.0,18.0,10.0,19.0
46.44,1.0,16.0,10.0,19.0
40.07,0.0,15.0,10.0,19.0
38.73,0.0,13.0,10.0,19.0
41.8,0.0,14.0,10.0,19.0
36.33,0.0,12.0,10.0,19.0
42.57,0.0,18.0,10.0,19.0
37.74,1.0,19.0,10.0,19.0
37.11,1.0,19.0,10.0,19.0
41.76,0.0,17.0,10.0,19.0
25.36,0.0,34.0,30.0,39.0
39.13,1.0,30.0,30.0,39.0
35.5,1.0,31.0,30.0,39.0
44.86,1.0,35.0,30.0,39.0
54.96,1.0,15.0,10.0,19.0
57.91,1.0,18.0,10.0,19.0
50.4,1.0,19.0,10.0,19.0
36.75,0.0,15.0,10.0,19.0
30.68,1.0,29.0,20.0,29.0
41.87,0.0,18.0,10.0,19.0
46.86,1.0,15.0,10.0,19.0
33.85,1.0,17.0,10.0,19.0
25.81,0.0,21.0,20.0,29.0
65.83,1.0,17.0,10.0,19.0
45.93,1.0,12.0,10.0,19.0
44.51,1.0,15.0,10.0,19.0
49.78,1.0,14.0,10.0,19.0
43.44,1.0,18.0,10.0,19.0
40.06,1.0,15.0,10.0,19.0
44.0,1.0,16.0,10.0,19.0
31.29,1.0,18.0,10.0,19.0
28.05,0.0,13.0,10.0,19.0
28.96,0.0,18.0,10.0,19.0
42.36,1.0,16.0,10.0,19.0
35.78,1.0,13.0,10.0,19.0
44.2,1.0,15.0,10.0,19.0
56.07,1.0,13.0,10.0,19.0
51.65,1.0,12.0,10.0,19.0
42.73,0.0,42.0,40.0,49.0
56.2,0.0,13.0,10.0,19.0
53.59,1.0,14.0,10.0,19.0
40.24,1.0,42.0,40.0,49.0
44.71,0.0,14.0,10.0,19.0
75.8,0.0,16.0,10.0,19.0
34.16,1.0,16.0,10.0,19.0
41.73,1.0,15.0,10.0,19.0
33.24,0.0,14.0,10.0,19.0
35.6,0.0,15.0,10.0,19.0
62.0,1.0,14.0,10.0,19.0
54.24,1.0,18.0,10.0,19.0
84.03,0.0,19.0,10.0,19.0
39.73,0.0,13.0,10.0,19.0
30.4,0.0,45.0,40.0,49.0
47.25,1.0,12.0,10.0,19.0
31.21,0.0,19.0,10.0,19.0
37.99,0.0,25.0,20.0,29.0
50.18,1.0,48.0,40.0,49.0
43.06,1.0,18.0,10.0,19.0
35.23,0.0,15.0,10.0,19.0
101.39,1.0,16.0,10.0,19.0
35.62,0.0,12.0,10.0,19.0
54.96,1.0,19.0,10.0,19.0
40.97,1.0,19.0,10.0,19.0
30.02,1.0,19.0,10.0,19.0
48.44,1.0,44.0,40.0,49.0
52.72,1.0,20.0,20.0,29.0
44.16,1.0,15.0,10.0,19.0
31.22,1.0,12.0,10.0,19.0
37.37,0.0,15.0,10.0,19.0
45.92,1.0,26.0,20.0,29.0
46.21,0.0,14.0,10.0,19.0
27.6,0.0,45.0,40.0,49.0
57.17,1.0,17.0,10.0,19.0
39.02,1.0,14.0,10.0,19.0
43.6,0.0,19.0,10.0,19.0
41.41,0.0,13.0,10.0,19.0
46.2,1.0,18.0,10.0,19.0
30.22,1.0,16.0,10.0,19.0
35.0,1.0,27.0,20.0,29.0
41.09,1.0,15.0,10.0,19.0
40.34,1.0,16.0,10.0,19.0
53.72,1.0,17.0,10.0,19.0
37.57,0.0,46.0,40.0,49.0
25.6,0.0,48.0,40.0,49.0
41.59,1.0,20.0,20.0,29.0
40.37,1.0,32.0,30.0,39.0
39.71,0.0,13.0,10.0,19.0
47.32,1.0,32.0,30.0,39.0
41.87,1.0,14.0,10.0,19.0
38.49,1.0,13.0,10.0,19.0
30.03,1.0,15.0,10.0,19.0
40.66,1.0,13.0,10.0,19.0
38.51,0.0,12.0,10.0,19.0
47.97,1.0,39.0,30.0,39.0
36.73,1.0,14.0,10.0,19.0
37.02,1.0,46.0,40.0,49.0
50.09,1.0,15.0,10.0,19.0
27.76,0.0,32.0,30.0,39.0
29.6,0.0,32.0,30.0,39.0
39.2,1.0,44.0,40.0,49.0
43.48,0.0,17.0,10.0,19.0
37.18,0.0,16.0,10.0,19.0
45.09,1.0,17.0,10.0,19.0
32.1,1.0,28.0,20.0,29.0
49.2,1.0,24.0,20.0,29.0
52.6,0.0,21.0,20.0,29.0
33.56,0.0,13.0,10.0,19.0
50.14,0.0,34.0,30.0,39.0
61.1,1.0,13.0,10.0,19.0
41.45,1.0,48.0,40.0,49.0
32.08,0.0,31.0,30.0,39.0
44.53,1.0,21.0,20.0,29.0
43.85,0.0,12.0,10.0,19.0
34.12,0.0,32.0,30.0,39.0
38.6,0.0,33.0,30.0,39.0
34.69,0.0,13.0,10.0,19.0
45.6,1.0,15.0,10.0,19.0
47.93,0.0,14.0,10.0,19.0
37.53,0.0,17.0,10.0,19.0
51.73,0.0,13.0,10.0,19.0
72.11,1.0,17.0,10.0,19.0
37.2,0.0,32.0,30.0,39.0
31.19,0.0,13.0,10.0,19.0
43.89,1.0,32.0,30.0,39.0
43.64,1.0,15.0,10.0,19.0
29.97,0.0,22.0,20.0,29.0
29.93,0.0,14.0,10.0,19.0
43.6,0.0,16.0,10.0,19.0
40.31,1.0,18.0,10.0,19.0
43.97,1.0,13.0,10.0,19.0
43.84,1.0,20.0,20.0,29.0
33.46,0.0,12.0,10.0,19.0
39.95,1.0,27.0,20.0,29.0
29.19,0.0,19.0,10.0,19.0
31.2,0.0,14.0,10.0,19.0
35.93,1.0,45.0,40.0,49.0
48.61,1.0,12.0,10.0,19.0
35.96,1.0,33.0,30.0,39.0
40.1,0.0,16.0,10.0,19.0
51.69,1.0,16.0,10.0,19.0
32.38,0.0,35.0,30.0,39.0
45.3,0.0,13.0,10.0,19.0
34.06,1.0,44.0,40.0,49.0
39.7,1.0,27.0,20.0,29.0
57.05,1.0,19.0,10.0,19.0
61.9,1.0,49.0,40.0,49.0
50.64,1.0,17.0,10.0,19.0
38.15,0.0,29.0,20.0,29.0
39.91,0.0,14.0,10.0,19.0
26.07,0.0,47.0,40.0,49.0
33.55,0.0,14.0,10.0,19.0
47.2,1.0,41.0,40.0,49.0
38.86,1.0,16.0,10.0,19.0
38.6,1.0,14.0,10.0,19.0
38.6,0.0,16.0,10.0,19.0
39.68,1.0,15.0,10.0,19.0
46.48,1.0,18.0,10.0,19.0
30.47,0.0,14.0,10.0,19.0
51.46,1.0,19.0,10.0,19.0
35.45,1.0,25.0,20.0,29.0
35.49,1.0,41.0,40.0,49.0
41.3,0.0,14.0,10.0,19.0
30.49,0.0,12.0,10.0,19.0
25.39,0.0,31.0,30.0,39.0
37.3,1.0,28.0,20.0,29.0
33.56,1.0,18.0,10.0,19.0
44.94,1.0,17.0,10.0,19.0
55.31,1.0,13.0,10.0,19.0
50.95,0.0,16.0,10.0,19.0
33.7,1.0,14.0,10.0,19.0
37.34,1.0,26.0,20.0,29.0
49.25,1.0,19.0,10.0,19.0
38.79,1.0,15.0,10.0,19.0
43.51,0.0,30.0,30.0,39.0
48.68,1.0,29.0,20.0,29.0
46.15,1.0,19.0,10.0,19.0
45.5,1.0,17.0,10.0,19.0
45.06,0.0,14.0,10.0,19.0
39.17,1.0,38.0,30.0,39.0
28.67,0.0,18.0,10.0,19.0
42.53,1.0,42.0,40.0,49.0
50.17,0.0,26.0,20.0,29.0
58.23,1.0,18.0,10.0,19.0
41.22,1.0,40.0,40.0,49.0
61.03,1.0,18.0,10.0,19.0
42.35,0.0,39.0,30.0,39.0
35.43,0.0,25.0,20.0,29.0
50.77,1.0,13.0,10.0,19.0
44.51,0.0,28.0,20.0,29.0
36.48,1.0,18.0,10.0,19.0
37.16,1.0,46.0,40.0,49.0
48.03,0.0,12.0,10.0,19.0
44.69,1.0,15.0,10.0,19.0
56.18,1.0,16.0,10.0,19.0
56.92,1.0,17.0,10.0,19.0
42.75,1.0,14.0,10.0,19.0
57.53,1.0,16.0,10.0,19.0
56.6,0.0,17.0,10.0,19.0
31.1,0.0,14.0,10.0,19.0
47.28,1.0,19.0,10.0,19.0
69.35,1.0,33.0,30.0,39.0
35.27,0.0,19.0,10.0,19.0
44.03,1.0,34.0,30.0,39.0
37.09,0.0,17.0,10.0,19.0
49.4,1.0,19.0,10.0,19.0
28.42,0.0,13.0,10.0,19.0
76.76,1.0,14.0,10.0,19.0
39.56,0.0,14.0,10.0,19.0
40.15,0.0,18.0,10.0,19.0
51.46,1.0,14.0,10.0,19.0
35.54,0.0,15.0,10.0,19.0
52.23,1.0,19.0,10.0,19.0
38.9,0.0,15.0,10.0,19.0
28.68,1.0,15.0,10.0,19.0
40.36,0.0,28.0,20.0,29.0
43.51,1.0,17.0,10.0,19.0
54.93,1.0,12.0,10.0,19.0
30.6,0.0,19.0,10.0,19.0
57.8,1.0,17.0,10.0,19.0
42.85,1.0,13.0,10.0,19.0
45.2,1.0,16.0,10.0,19.0
31.62,0.0,13.0,10.0,19.0
47.07,1.0,16.0,10.0,19.0
34.95,0.0,18.0,10.0,19.0
30.5,1.0,40.0,40.0,49.0
42.69,1.0,14.0,10.0,19.0
33.56,1.0,14.0,10.0,19.0
43.54,0.0,17.0,10.0,19.0
42.81,1.0,12.0,10.0,19.0
44.29,1.0,14.0,10.0,19.0
40.8,0.0,40.0,40.0,49.0
24.19,0.0,48.0,40.0,49.0
36.31,0.0,16.0,10.0,19.0
44.9,1.0,19.0,10.0,19.0
43.78,0.0,16.0,10.0,19.0
34.85,0.0,17.0,10.0,19.0
53.72,1.0,14.0,10.0,19.0
30.94,0.0,44.0,40.0,49.0
50.91,1.0,17.0,10.0,19.0
43.42,0.0,13.0,10.0,19.0
43.2,0.0,13.0,10.0,19.0
43.05,0.0,13.0,10.0,19.0
40.91,1.0,28.0,20.0,29.0
48.71,1.0,19.0,10.0,19.0
39.11,1.0,16.0,10.0,19.0
58.82,1.0,20.0,20.0,29.0
38.1,1.0,43.0,40.0,49.0
62.52,1.0,17.0,10.0,19.0
28.28,0.0,14.0,10.0,19.0
41.2,0.0,49.0,40.0,49.0
31.59,0.0,22.0,20.0,29.0
42.62,1.0,12.0,10.0,19.0
39.86,0.0,44.0,40.0,49.0
34.56,0.0,27.0,20.0,29.0
47.06,1.0,45.0,40.0,49.0
34.55,0.0,36.0,30.0,39.0
37.64,0.0,17.0,10.0,19.0
28.6,0.0,32.0,30.0,39.0
34.09,0.0,42.0,40.0,49.0
53.27,1.0,13.0,10.0,19.0
42.71,0.0,14.0,10.0,19.0
37.16,0.0,18.0,10.0,19.0
47.28,1.0,46.0,40.0,49.0
32.2,1.0,17.0,10.0,19.0
37.38,1.0,25.0,20.0,29.0
48.25,1.0,17.0,10.0,19.0
38.86,1.0,16.0,10.0,19.0
28.51,0.0,19.0,10.0,19.0
31.53,0.0,12.0,10.0,19.0
51.6,0.0,48.0,40.0,49.0
37.96,0.0,16.0,10.0,19.0
40.01,1.0,35.0,30.0,39.0
78.92,1.0,17.0,10.0,19.0
44.3,1.0,18.0,10.0,19.0
52.75,1.0,18.0,10.0,19.0
46.58,1.0,28.0,20.0,29.0
40.81,0.0,12.0,10.0,19.0
33.96,0.0,17.0,10.0,19.0
60.7,1.0,36.0,30.0,39.0
35.62,0.0,24.0,20.0,29.0
30.52,0.0,25.0,20.0,29.0
44.2,0.0,13.0,10.0,19.0
38.05,0.0,35.0,30.0,39.0
35.48,0.0,13.0,10.0,19.0
64.27,0.0,37.0,30.0,39.0
50.84,1.0,32.0,30.0,39.0
35.53,1.0,38.0,30.0,39.0
27.3,0.0,16.0,10.0,19.0
36.11,0.0,15.0,10.0,19.0
37.98,1.0,26.0,20.0,29.0
52.4,1.0,40.0,40.0,49.0
35.96,0.0,44.0,40.0,49.0
31.69,0.0,13.0,10.0,19.0
36.1,1.0,33.0,30.0,39.0
24.31,1.0,33.0,30.0,39.0
42.01,1.0,27.0,20.0,29.0
39.58,1.0,29.0,20.0,29.0
30.93,0.0,45.0,40.0,49.0
40.33,0.0,14.0,10.0,19.0
49.28,1.0,30.0,30.0,39.0
58.79,1.0,37.0,30.0,39.0
35.29,0.0,32.0,30.0,39.0
30.93,0.0,13.0,10.0,19.0
65.03,0.0,28.0,20.0,29.0
30.82,0.0,41.0,40.0,49.0
37.6,1.0,38.0,30.0,39.0
45.83,1.0,36.0,30.0,39.0
57.6,1.0,17.0,10.0,19.0
35.86,1.0,13.0,10.0,19.0
32.6,0.0,13.0,10.0,19.0
32.74,1.0,33.0,30.0,39.0
44.5,0.0,16.0,10.0,19.0
25.87,0.0,31.0,30.0,39.0
52.14,1.0,15.0,10.0,19.0
42.97,1.0,39.0,30.0,39.0
43.1,0.0,30.0,30.0,39.0
38.94,0.0,24.0,20.0,29.0
41.53,1.0,38.0,30.0,39.0
51.2,1.0,18.0,10.0,19.0
33.96,0.0,48.0,40.0,49.0
28.48,0.0,16.0,10.0,19.0
38.49,1.0,12.0,10.0,19.0
44.68,1.0,12.0,10.0,19.0
34.52,0.0,16.0,10.0,19.0
47.32,1.0,19.0,10.0,19.0
51.65,1.0,13.0,10.0,19.0
29.68,0.0,19.0,10.0,19.0
37.35,0.0,19.0,10.0,19.0
44.1,0.0,18.0,10.0,19.0
53.03,1.0,18.0,10.0,19.0
50.27,0.0,48.0,40.0,49.0
39.6,0.0,46.0,40.0,49.0
30.6,0.0,14.0,10.0,19.0
40.6,0.0,17.0,10.0,19.0
29.27,1.0,19.0,10.0,19.0
33.6,0.0,12.0,10.0,19.0
33.12,1.0,13.0,10.0,19.0
24.86,0.0,14.0,10.0,19.0
42.39,1.0,13.0,10.0,19.0
48.2,1.0,12.0,10.0,19.0
41.9,0.0,18.0,10.0,19.0
32.14,0.0,15.0,10.0,19.0
48.34,1.0,14.0,10.0,19.0
35.59,1.0,40.0,40.0,49.0
37.63,1.0,18.0,10.0,19.0
33.8,0.0,14.0,10.0,19.0
29.53,0.0,25.0,20.0,29.0
28.34,0.0,17.0,10.0,19.0
47.28,1.0,25.0,20.0,29.0
51.98,0.0,18.0,10.0,19.0
34.4,0.0,15.0,10.0,19.0
38.33,0.0,36.0,30.0,39.0
39.22,1.0,12.0,10.0,19.0
41.73,1.0,18.0,10.0,19.0
36.4,0.0,17.0,10.0,19.0
36.16,1.0,20.0,20.0,29.0
48.26,1.0,44.0,40.0,49.0
34.69,0.0,34.0,30.0,39.0
58.74,0.0,13.0,10.0,19.0
38.22,0.0,15.0,10.0,19.0
26.1,0.0,47.0,40.0,49.0
70.88,1.0,19.0,10.0,19.0
40.31,1.0,34.0,30.0,39.0
32.82,0.0,16.0,10.0,19.0
57.05,0.0,12.0,10.0,19.0
33.0,0.0,14.0,10.0,19.0
62.09,1.0,15.0,10.0,19.0
35.74,0.0,19.0,10.0,19.0
48.32,1.0,40.0,40.0,49.0
52.9,0.0,18.0,10.0,19.0
58.18,1.0,23.0,20.0,29.0
48.98,1.0,30.0,30.0,39.0
44.27,0.0,29.0,20.0,29.0
38.23,1.0,17.0,10.0,19.0
48.71,1.0,18.0,10.0,19.0
31.51,0.0,19.0,10.0,19.0
37.41,1.0,37.0,30.0,39.0
38.29,0.0,15.0,10.0,19.0
34.17,0.0,18.0,10.0,19.0
43.38,1.0,13.0,10.0,19.0
50.91,1.0,13.0,10.0,19.0
32.8,0.0,47.0,40.0,49.0
38.6,0.0,15.0,10.0,19.0
41.0,1.0,27.0,20.0,29.0
88.91,1.0,14.0,10.0,19.0
31.71,0.0,18.0,10.0,19.0
46.2,1.0,16.0,10.0,19.0
41.93,0.0,17.0,10.0,19.0
29.48,0.0,41.0,40.0,49.0
36.96,0.0,41.0,40.0,49.0
44.9,1.0,31.0,30.0,39.0
42.6,1.0,34.0,30.0,39.0
43.86,1.0,16.0,10.0,19.0
61.03,0.0,38.0,30.0,39.0
38.0,1.0,32.0,30.0,39.0
40.7,1.0,15.0,10.0,19.0
33.4,1.0,17.0,10.0,19.0
32.61,1.0,24.0,20.0,29.0
35.93,0.0,34.0,30.0,39.0
49.12,0.0,13.0,10.0,19.0
44.6,0.0,13.0,10.0,19.0
29.75,0.0,15.0,10.0,19.0
36.58,0.0,15.0,10.0,19.0
41.42,0.0,32.0,30.0,39.0
50.36,1.0,29.0,20.0,29.0
44.39,1.0,26.0,20.0,29.0
23.72,0.0,45.0,40.0,49.0
42.19,0.0,17.0,10.0,19.0
38.05,1.0,39.0,30.0,39.0
49.1,1.0,20.0,20.0,29.0
36.24,1.0,13.0,10.0,19.0
74.2,0.0,20.0,20.0,29.0
47.91,1.0,16.0,10.0,19.0
48.97,0.0,32.0,30.0,39.0
33.86,0.0,24.0,20.0,29.0
36.03,0.0,22.0,20.0,29.0
30.46,0.0,21.0,20.0,29.0
44.79,1.0,14.0,10.0,19.0
28.0,0.0,49.0,40.0,49.0
83.68,1.0,17.0,10.0,19.0
40.63,0.0,23.0,20.0,29.0
28.07,0.0,34.0,30.0,39.0
38.45,0.0,14.0,10.0,19.0
26.69,0.0,37.0,30.0,39.0
34.04,0.0,32.0,30.0,39.0
32.52,0.0,16.0,10.0,19.0
39.43,1.0,15.0,10.0,19.0
46.77,0.0,13.0,10.0,19.0
47.01,1.0,19.0,10.0,19.0
39.28,1.0,16.0,10.0,19.0
37.97,1.0,16.0,10.0,19.0
59.96,1.0,13.0,10.0,19.0
40.61,1.0,16.0,10.0,19.0
33.25,1.0,14.0,10.0,19.0
47.8,1.0,39.0,30.0,39.0
47.6,1.0,12.0,10.0,19.0
41.2,0.0,42.0,40.0,49.0
53.23,1.0,17.0,10.0,19.0
41.86,0.0,13.0,10.0,19.0
46.2,1.0,37.0,30.0,39.0
40.49,0.0,47.0,40.0,49.0
33.76,1.0,44.0,40.0,49.0
45.8,1.0,37.0,30.0,39.0
35.0,1.0,15.0,10.0,19.0
42.61,0.0,19.0,10.0,19.0
32.12,0.0,42.0,40.0,49.0
35.3,0.0,46.0,40.0,49.0
54.65,0.0,30.0,30.0,39.0
34.08,0.0,32.0,30.0,39.0
31.59,0.0,36.0,30.0,39.0
44.22,1.0,16.0,10.0,19.0
49.4,0.0,12.0,10.0,19.0
71.9,0.0,17.0,10.0,19.0
63.13,1.0,19.0,10.0,19.0
59.66,1.0,16.0,10.0,19.0
38.6,1.0,42.0,40.0,49.0
42.74,1.0,12.0,10.0,19.0
29.05,1.0,36.0,30.0,39.0
51.74,0.0,15.0,10.0,19.0
38.36,1.0,38.0,30.0,39.0
44.14,1.0,47.0,40.0,49.0
48.06,1.0,14.0,10.0,19.0
47.25,1.0,12.0,10.0,19.0
47.13,1.0,43.0,40.0,49.0
36.31,0.0,15.0,10.0,19.0
32.35,1.0,17.0,10.0,19.0
35.64,0.0,25.0,20.0,29.0
32.33,0.0,32.0,30.0,39.0
39.5,1.0,20.0,20.0,29.0
46.6,0.0,15.0,10.0,19.0
40.65,0.0,33.0,30.0,39.0
31.91,1.0,36.0,30.0,39.0
34.55,0.0,16.0,10.0,19.0
28.96,0.0,27.0,20.0,29.0
39.25,0.0,26.0,20.0,29.0
41.41,0.0,16.0,10.0,19.0
56.6,1.0,22.0,20.0,29.0
44.19,1.0,22.0,20.0,29.0
38.99,1.0,15.0,10.0,19.0
35.05,0.0,18.0,10.0,19.0
41.26,1.0,29.0,20.0,29.0
51.83,1.0,13.0,10.0,19.0
36.57,0.0,47.0,40.0,49.0
50.84,0.0,15.0,10.0,19.0
43.57,0.0,12.0,10.0,19.0
44.9,1.0,39.0,30.0,39.0
43.89,0.0,15.0,10.0,19.0
40.7,0.0,15.0,10.0,19.0
40.54,1.0,14.0,10.0,19.0
36.34,0.0,12.0,10.0,19.0
35.72,1.0,14.0,10.0,19.0
46.92,1.0,13.0,10.0,19.0
42.67,1.0,17.0,10.0,19.0
36.27,0.0,13.0,10.0,19.0
40.06,0.0,12.0,10.0,19.0
34.2,1.0,42.0,40.0,49.0
35.9,0.0,17.0,10.0,19.0
38.09,1.0,19.0,10.0,19.0
53.28,0.0,20.0,20.0,29.0
32.4,1.0,23.0,20.0,29.0
45.23,1.0,36.0,30.0,39.0
34.3,0.0,40.0,40.0,49.0
49.81,1.0,12.0,10.0,19.0
49.6,0.0,18.0,10.0,19.0
35.06,1.0,28.0,20.0,29.0
45.0,1.0,23.0,20.0,29.0
34.87,1.0,32.0,30.0,39.0
36.8,1.0,18.0,10.0,19.0
39.2,0.0,16.0,10.0,19.0
33.9,1.0,12.0,10.0,19.0
43.05,0.0,15.0,10.0,19.0
38.8,1.0,16.0,10.0,19.0
38.83,1.0,17.0,10.0,19.0
45.58,1.0,17.0,10.0,19.0
40.3,0.0,16.0,10.0,19.0
45.03,0.0,47.0,40.0,49.0
46.01,0.0,13.0,10.0,19.0
51.47,1.0,14.0,10.0,19.0
